inventory_id,store_id,product_id,record_date,stock_qty,reorder_level,stock_status,supplier_lead_days
INV002824,STR020,PRD0048,2023-02-11,186,20,In Stock,29
INV002825,STR014,PRD0057,2023-11-11,24,15,In Stock,10
INV002826,STR002,PRD0046,2023-01-10,93,37,In Stock,4
INV002827,STR025,PRD0058,2023-07-28,149,45,In Stock,30
INV002828,STR030,PRD0050,2023-06-23,39,34,In Stock,10
INV002829,STR048,PRD0003,2023-12-26,64,40,In Stock,18
INV002830,STR001,PRD0001,2023-09-03,137,17,In Stock,16
INV002831,STR002,PRD0011,2023-11-02,143,12,In Stock,29
INV002832,STR040,PRD0060,2023-12-20,185,39,In Stock,24
INV002833,STR010,PRD0039,2023-05-16,179,5,In Stock,15
INV002834,STR021,PRD0041,2023-11-17,100,24,In Stock,17
INV002835,STR004,PRD0028,2023-09-24,145,27,In Stock,7
INV002836,STR012,PRD0010,2023-02-23,161,16,In Stock,10
INV002837,STR042,PRD0010,2023-08-31,128,16,In Stock,9
INV002838,STR048,PRD0014,2023-03-25,65,46,In Stock,17
INV002839,STR045,PRD0035,2023-12-15,63,39,In Stock,4
INV002840,STR041,PRD0052,2023-11-07,23,11,In Stock,23
INV002841,STR021,PRD0020,2023-11-17,20,40,Low Stock,17
INV002842,STR011,PRD0045,2023-08-01,173,46,In Stock,21
INV002843,STR042,PRD0009,2023-02-04,37,42,Low Stock,27
INV002844,STR039,PRD0020,2023-03-01,89,40,In Stock,27
INV002845,STR004,PRD0028,2023-10-04,135,27,In Stock,26
INV002846,STR029,PRD0051,2023-03-18,83,30,In Stock,29
INV002847,STR038,PRD0014,2023-11-01,173,46,In Stock,30
INV002848,STR040,PRD0016,2023-06-24,75,11,In Stock,10
INV002849,STR025,PRD0006,2023-10-18,166,29,In Stock,6
INV002850,STR032,PRD0032,2023-07-25,198,34,In Stock,18
INV002851,STR022,PRD0002,2023-02-19,164,34,In Stock,5
INV002852,STR005,PRD0045,2023-11-10,177,46,In Stock,15
INV002853,STR031,PRD0025,2023-11-15,155,49,In Stock,25
INV002854,STR037,PRD0011,2023-06-21,181,12,In Stock,6
INV002855,STR027,PRD0053,2023-07-28,90,38,In Stock,26
INV002856,STR021,PRD0033,2023-08-27,177,19,In Stock,23
INV002857,STR046,PRD0047,2023-09-03,8,47,Low Stock,18
INV002858,STR021,PRD0038,2023-09-13,122,29,In Stock,17
INV002859,STR038,PRD0032,2023-02-16,14,34,Low Stock,25
INV002860,STR038,PRD0045,2023-12-05,4,46,Low Stock,25
INV002861,STR014,PRD0009,2023-07-03,4,42,Low Stock,27
INV002862,STR036,PRD0032,2023-10-04,62,34,In Stock,24
INV002863,STR006,PRD0024,2023-12-24,112,50,In Stock,21
INV002864,STR024,PRD0002,2023-02-21,126,34,In Stock,19
INV002865,STR031,PRD0011,2023-04-30,199,12,In Stock,10
INV002866,STR001,PRD0040,2023-01-07,86,47,In Stock,21
INV002867,STR017,PRD0001,2023-08-12,29,17,In Stock,10
INV002868,STR047,PRD0055,2023-04-09,85,40,In Stock,17
INV002869,STR050,PRD0044,2023-07-25,21,24,Low Stock,15
INV002870,STR003,PRD0029,2023-02-01,16,20,Low Stock,14
INV002871,STR018,PRD0020,2023-10-08,3,40,Low Stock,15
INV002872,STR013,PRD0046,2023-11-09,83,37,In Stock,13
INV002873,STR018,PRD0027,2023-10-30,25,7,In Stock,18
INV002874,STR034,PRD0035,2023-04-24,65,39,In Stock,22
INV002875,STR021,PRD0010,2023-06-29,56,16,In Stock,5
INV002876,STR035,PRD0059,2023-07-03,110,9,In Stock,26
INV002877,STR011,PRD0021,2023-12-26,152,26,In Stock,10
INV002878,STR043,PRD0005,2023-12-28,115,18,In Stock,22
INV002879,STR030,PRD0028,2023-05-19,44,27,In Stock,19
INV002880,STR032,PRD0051,2023-01-05,74,30,In Stock,8
INV002881,STR012,PRD0003,2023-08-29,164,40,In Stock,22
INV002882,STR018,PRD0030,2023-10-20,70,26,In Stock,27
INV002883,STR040,PRD0046,2023-07-31,49,37,In Stock,27
INV002884,STR032,PRD0057,2023-02-02,36,15,In Stock,21
INV002885,STR016,PRD0030,2023-12-01,93,26,In Stock,19
INV002886,STR041,PRD0008,2023-01-30,84,8,In Stock,16
INV002887,STR018,PRD0020,2023-02-21,68,40,In Stock,11
INV002888,STR010,PRD0006,2023-11-19,172,29,In Stock,7
INV002889,STR048,PRD0022,2023-10-28,48,8,In Stock,18
INV002890,STR032,PRD0015,2023-05-16,144,9,In Stock,9
INV002891,STR034,PRD0028,2023-04-01,114,27,In Stock,22
INV002892,STR050,PRD0024,2023-01-21,129,50,In Stock,12
INV002893,STR032,PRD0022,2023-10-11,89,8,In Stock,10
INV002894,STR020,PRD0002,2023-04-16,182,34,In Stock,15
INV002895,STR021,PRD0048,2023-12-16,161,20,In Stock,23
INV002896,STR004,PRD0052,2023-03-10,58,11,In Stock,16
INV002897,STR050,PRD0059,2023-05-19,167,9,In Stock,10
INV002898,STR019,PRD0046,2023-01-22,31,37,Low Stock,8
INV002899,STR025,PRD0022,2023-09-10,91,8,In Stock,29
INV002900,STR015,PRD0018,2023-07-09,121,39,In Stock,12
INV002901,STR035,PRD0039,2023-10-27,155,5,In Stock,10
INV002902,STR045,PRD0023,2023-10-13,22,26,Low Stock,20
INV002903,STR015,PRD0049,2023-12-04,60,7,In Stock,14
INV002904,STR016,PRD0001,2023-10-04,74,17,In Stock,21
INV002905,STR023,PRD0028,2023-12-27,0,27,Low Stock,14
INV002906,STR044,PRD0055,2023-09-22,186,40,In Stock,27
INV002907,STR004,PRD0024,2023-05-20,76,50,In Stock,16
INV002908,STR029,PRD0009,2023-08-19,196,42,In Stock,8
INV002909,STR006,PRD0009,2023-12-02,173,42,In Stock,20
INV002910,STR024,PRD0015,2023-06-03,93,9,In Stock,20
INV002911,STR016,PRD0053,2023-04-12,91,38,In Stock,12
INV002912,STR018,PRD0014,2023-06-27,175,46,In Stock,18
INV002913,STR019,PRD0051,2023-03-29,43,30,In Stock,22
INV002914,STR042,PRD0019,2023-05-17,109,47,In Stock,13
INV002915,STR038,PRD0047,2023-08-17,186,47,In Stock,10
INV002916,STR047,PRD0007,2023-12-02,135,40,In Stock,22
INV002917,STR043,PRD0055,2023-09-18,149,40,In Stock,10
INV002918,STR041,PRD0004,2023-03-02,128,5,In Stock,13
INV002919,STR032,PRD0053,2023-01-23,12,38,Low Stock,9
INV002920,STR007,PRD0050,2023-05-24,88,34,In Stock,25
INV002921,STR017,PRD0052,2023-05-17,182,11,In Stock,21
INV002922,STR045,PRD0058,2023-10-23,43,45,Low Stock,30
INV002923,STR011,PRD0014,2023-10-18,142,46,In Stock,14
INV002924,STR017,PRD0056,2023-07-13,145,44,In Stock,5
INV002925,STR012,PRD0023,2023-05-26,88,26,In Stock,5
INV002926,STR037,PRD0006,2023-12-14,47,29,In Stock,9
INV002927,STR024,PRD0020,2023-03-24,152,40,In Stock,11
INV002928,STR012,PRD0006,2023-06-22,175,29,In Stock,29
INV002929,STR017,PRD0005,2023-07-05,0,18,Low Stock,9
INV002930,STR046,PRD0013,2023-07-30,174,50,In Stock,26
INV002931,STR034,PRD0032,2023-01-28,120,34,In Stock,25
INV002932,STR036,PRD0006,2023-11-21,145,29,In Stock,29
INV002933,STR047,PRD0022,2023-03-04,19,8,In Stock,20
INV002934,STR043,PRD0002,2023-10-31,102,34,In Stock,30
INV002935,STR049,PRD0007,2023-05-09,132,40,In Stock,6
INV002936,STR003,PRD0058,2023-03-13,84,45,In Stock,10
INV002937,STR009,PRD0054,2023-07-25,164,12,In Stock,6
INV002938,STR025,PRD0049,2023-06-28,42,7,In Stock,10
INV002939,STR050,PRD0044,2023-05-13,113,24,In Stock,13
INV002940,STR025,PRD0055,2023-03-15,80,40,In Stock,23
INV002941,STR037,PRD0042,2023-11-14,34,49,Low Stock,14
INV002942,STR045,PRD0059,2023-06-22,136,9,In Stock,21
INV002943,STR027,PRD0011,2023-03-22,76,12,In Stock,19
INV002944,STR001,PRD0006,2023-12-06,200,29,In Stock,29
INV002945,STR020,PRD0011,2023-12-30,4,12,Low Stock,11
INV002946,STR003,PRD0024,2023-12-31,128,50,In Stock,19
INV002947,STR035,PRD0054,2023-09-28,125,12,In Stock,6
INV002948,STR009,PRD0024,2023-12-03,47,50,Low Stock,22
INV002949,STR008,PRD0014,2023-09-27,168,46,In Stock,14
INV002950,STR031,PRD0019,2023-06-04,32,47,Low Stock,21
INV002951,STR020,PRD0004,2023-03-28,132,5,In Stock,30
INV002952,STR021,PRD0004,2023-03-05,5,5,Low Stock,9
INV002953,STR035,PRD0036,2023-08-09,32,16,In Stock,13
INV002954,STR010,PRD0021,2023-02-10,199,26,In Stock,20
INV002955,STR010,PRD0033,2023-03-25,1,19,Low Stock,4
INV002956,STR019,PRD0038,2023-11-05,137,29,In Stock,21
INV002957,STR004,PRD0057,2023-06-25,97,15,In Stock,13
INV002958,STR039,PRD0001,2023-07-09,91,17,In Stock,28
INV002959,STR033,PRD0002,2023-05-26,53,34,In Stock,15
INV002960,STR033,PRD0004,2023-07-15,156,5,In Stock,25
INV002961,STR042,PRD0029,2023-10-02,97,20,In Stock,4
INV002962,STR005,PRD0002,2023-01-18,9,34,Low Stock,5
INV002963,STR003,PRD0025,2023-10-11,48,49,Low Stock,22
INV002964,STR042,PRD0050,2023-09-06,4,34,Low Stock,13
INV002965,STR026,PRD0057,2023-01-18,90,15,In Stock,10
INV002966,STR039,PRD0058,2023-08-15,171,45,In Stock,7
INV002967,STR007,PRD0039,2023-11-26,52,5,In Stock,8
INV002968,STR021,PRD0030,2023-10-19,186,26,In Stock,18
INV002969,STR015,PRD0059,2023-03-05,10,9,In Stock,22
INV002970,STR033,PRD0047,2023-03-21,49,47,In Stock,16
INV002971,STR017,PRD0031,2023-10-12,112,11,In Stock,8
INV002972,STR019,PRD0013,2023-05-04,7,50,Low Stock,26
INV002973,STR049,PRD0047,2023-09-25,112,47,In Stock,30
INV002974,STR036,PRD0014,2023-03-04,73,46,In Stock,18
INV002975,STR016,PRD0011,2023-01-21,183,12,In Stock,23
INV002976,STR012,PRD0058,2023-03-12,131,45,In Stock,9
INV002977,STR022,PRD0049,2023-09-10,75,7,In Stock,16
INV002978,STR011,PRD0009,2023-06-04,86,42,In Stock,17
INV002979,STR050,PRD0039,2023-09-12,174,5,In Stock,17
INV002980,STR008,PRD0021,2023-09-20,106,26,In Stock,6
INV002981,STR018,PRD0004,2023-09-20,84,5,In Stock,3
INV002982,STR011,PRD0058,2023-01-11,44,45,Low Stock,19
INV002983,STR047,PRD0022,2023-10-04,149,8,In Stock,24
INV002984,STR024,PRD0054,2023-08-08,182,12,In Stock,25
INV002985,STR035,PRD0046,2023-04-01,104,37,In Stock,23
INV002986,STR018,PRD0060,2023-08-19,24,39,Low Stock,26
INV002987,STR024,PRD0002,2023-04-14,31,34,Low Stock,11
INV002988,STR012,PRD0038,2023-01-18,149,29,In Stock,5
INV002989,STR005,PRD0038,2023-06-21,56,29,In Stock,28
INV002990,STR004,PRD0027,2023-03-25,95,7,In Stock,16
INV002991,STR009,PRD0009,2023-04-15,60,42,In Stock,30
INV002992,STR001,PRD0019,2023-05-04,2,47,Low Stock,24
INV002993,STR047,PRD0024,2023-03-10,26,50,Low Stock,9
INV002994,STR041,PRD0013,2023-05-06,52,50,In Stock,22
INV002995,STR022,PRD0017,2023-08-26,135,27,In Stock,27
INV002996,STR022,PRD0029,2023-08-09,91,20,In Stock,3
INV002997,STR034,PRD0047,2023-10-24,42,47,Low Stock,16
INV002998,STR007,PRD0047,2023-06-02,185,47,In Stock,22
INV002999,STR030,PRD0039,2023-01-04,2,5,Low Stock,26
INV003000,STR041,PRD0033,2023-02-26,197,19,In Stock,18
INV003001,STR015,PRD0050,2023-08-31,119,34,In Stock,7
INV003002,STR008,PRD0045,2023-04-26,144,46,In Stock,6
INV003003,STR039,PRD0007,2023-09-29,54,40,In Stock,8
INV003004,STR006,PRD0047,2023-01-20,86,47,In Stock,6
INV003005,STR015,PRD0005,2023-02-12,185,18,In Stock,16
INV003006,STR009,PRD0002,2023-03-05,70,34,In Stock,22
INV003007,STR032,PRD0021,2023-05-31,60,26,In Stock,11
INV003008,STR009,PRD0004,2023-05-20,7,5,In Stock,24
INV003009,STR004,PRD0044,2023-12-08,24,24,Low Stock,17
INV003010,STR037,PRD0001,2023-07-08,62,17,In Stock,30
INV003011,STR025,PRD0060,2023-09-17,154,39,In Stock,27
INV003012,STR017,PRD0052,2023-03-02,5,11,Low Stock,21
INV003013,STR008,PRD0035,2023-11-26,22,39,Low Stock,24
INV003014,STR027,PRD0016,2023-02-25,108,11,In Stock,7
INV003015,STR023,PRD0004,2023-10-21,191,5,In Stock,27
INV003016,STR020,PRD0041,2023-09-03,193,24,In Stock,17
INV003017,STR048,PRD0026,2023-12-24,192,14,In Stock,15
INV003018,STR043,PRD0051,2023-02-01,57,30,In Stock,18
INV003019,STR027,PRD0027,2023-07-23,73,7,In Stock,8
INV003020,STR002,PRD0055,2023-10-23,50,40,In Stock,19
INV003021,STR017,PRD0016,2023-08-23,152,11,In Stock,23
INV003022,STR040,PRD0043,2023-03-05,48,29,In Stock,11
INV003023,STR041,PRD0025,2023-09-02,44,49,Low Stock,30
INV003024,STR044,PRD0011,2023-07-21,158,12,In Stock,16
INV003025,STR012,PRD0028,2023-09-25,30,27,In Stock,27
INV003026,STR003,PRD0018,2023-10-20,38,39,Low Stock,3
INV003027,STR013,PRD0001,2023-06-08,119,17,In Stock,17
INV003028,STR043,PRD0048,2023-04-11,92,20,In Stock,5
INV003029,STR025,PRD0044,2023-02-21,23,24,Low Stock,21
INV003030,STR024,PRD0023,2023-03-03,13,26,Low Stock,18
INV003031,STR031,PRD0038,2023-04-15,115,29,In Stock,9
INV003032,STR046,PRD0029,2023-06-27,177,20,In Stock,21
INV003033,STR043,PRD0046,2023-09-25,161,37,In Stock,20
INV003034,STR045,PRD0012,2023-07-17,37,10,In Stock,17
INV003035,STR040,PRD0020,2023-12-13,172,40,In Stock,18
INV003036,STR034,PRD0027,2023-07-22,35,7,In Stock,8
INV003037,STR017,PRD0044,2023-10-23,32,24,In Stock,25
INV003038,STR018,PRD0011,2023-06-01,38,12,In Stock,9
INV003039,STR018,PRD0006,2023-10-10,1,29,Low Stock,15
INV003040,STR021,PRD0045,2023-12-24,15,46,Low Stock,11
INV003041,STR005,PRD0026,2023-09-04,197,14,In Stock,28
INV003042,STR031,PRD0003,2023-08-28,51,40,In Stock,23
INV003043,STR035,PRD0014,2023-10-06,110,46,In Stock,4
INV003044,STR006,PRD0041,2023-01-20,50,24,In Stock,23
INV003045,STR026,PRD0054,2023-04-03,61,12,In Stock,14
INV003046,STR047,PRD0011,2023-11-08,112,12,In Stock,6
INV003047,STR049,PRD0035,2023-06-02,5,39,Low Stock,22
INV003048,STR031,PRD0011,2023-03-20,173,12,In Stock,5
INV003049,STR047,PRD0021,2023-08-26,72,26,In Stock,4
INV003050,STR002,PRD0035,2023-03-16,29,39,Low Stock,8
INV003051,STR049,PRD0030,2023-04-06,0,26,Low Stock,7
INV003052,STR012,PRD0016,2023-11-16,183,11,In Stock,12
INV003053,STR048,PRD0048,2023-08-22,168,20,In Stock,6
INV003054,STR048,PRD0053,2023-05-09,84,38,In Stock,21
INV003055,STR008,PRD0017,2023-07-01,101,27,In Stock,20
INV003056,STR017,PRD0030,2023-01-26,120,26,In Stock,6
INV003057,STR050,PRD0017,2023-02-08,8,27,Low Stock,9
INV003058,STR024,PRD0043,2023-11-27,41,29,In Stock,7
INV003059,STR021,PRD0038,2023-01-11,23,29,Low Stock,20
INV003060,STR020,PRD0006,2023-07-21,142,29,In Stock,12
INV003061,STR024,PRD0032,2023-12-14,164,34,In Stock,12
INV003062,STR047,PRD0055,2023-04-27,200,40,In Stock,5
INV003063,STR039,PRD0007,2023-03-05,84,40,In Stock,30
INV003064,STR046,PRD0016,2023-02-25,163,11,In Stock,27
INV003065,STR047,PRD0004,2023-01-30,71,5,In Stock,26
INV003066,STR015,PRD0046,2023-04-04,131,37,In Stock,25
INV003067,STR011,PRD0035,2023-10-03,175,39,In Stock,5
INV003068,STR035,PRD0036,2023-04-07,41,16,In Stock,10
INV003069,STR045,PRD0032,2023-03-18,113,34,In Stock,12
INV003070,STR041,PRD0005,2023-08-10,149,18,In Stock,13
INV003071,STR042,PRD0060,2023-08-20,37,39,Low Stock,19
INV003072,STR001,PRD0049,2023-07-15,106,7,In Stock,22
INV003073,STR004,PRD0038,2023-06-07,122,29,In Stock,4
INV003074,STR018,PRD0016,2023-04-05,111,11,In Stock,24
INV003075,STR017,PRD0002,2023-12-03,85,34,In Stock,17
INV003076,STR004,PRD0034,2023-06-21,26,9,In Stock,17
INV003077,STR026,PRD0004,2023-07-03,76,5,In Stock,10
INV003078,STR017,PRD0047,2023-08-10,155,47,In Stock,11
INV003079,STR037,PRD0038,2023-03-26,128,29,In Stock,11
INV003080,STR047,PRD0046,2023-05-08,27,37,Low Stock,24
INV003081,STR030,PRD0030,2023-07-13,195,26,In Stock,12
INV003082,STR010,PRD0021,2023-10-02,43,26,In Stock,14
INV003083,STR021,PRD0042,2023-03-01,139,49,In Stock,22
INV003084,STR026,PRD0013,2023-08-12,0,50,Low Stock,24
INV003085,STR042,PRD0030,2023-02-28,141,26,In Stock,5
INV003086,STR030,PRD0050,2023-11-17,148,34,In Stock,14
INV003087,STR014,PRD0007,2023-01-15,4,40,Low Stock,7
INV003088,STR043,PRD0051,2023-07-14,30,30,Low Stock,11
INV003089,STR046,PRD0051,2023-04-13,69,30,In Stock,8
INV003090,STR037,PRD0052,2023-01-16,139,11,In Stock,14
INV003091,STR007,PRD0057,2023-07-14,29,15,In Stock,25
INV003092,STR042,PRD0012,2023-06-07,31,10,In Stock,22
INV003093,STR011,PRD0037,2023-04-02,63,27,In Stock,12
INV003094,STR008,PRD0053,2023-08-25,146,38,In Stock,29
INV003095,STR024,PRD0033,2023-11-22,96,19,In Stock,27
INV003096,STR049,PRD0013,2023-10-11,149,50,In Stock,16
INV003097,STR026,PRD0057,2023-06-26,68,15,In Stock,25
INV003098,STR007,PRD0004,2023-09-30,55,5,In Stock,24
INV003099,STR022,PRD0026,2023-08-13,62,14,In Stock,3
INV003100,STR025,PRD0042,2023-05-24,41,49,Low Stock,9
INV003101,STR003,PRD0004,2023-01-28,131,5,In Stock,22
INV003102,STR011,PRD0036,2023-04-22,154,16,In Stock,6
INV003103,STR019,PRD0055,2023-07-04,177,40,In Stock,11
INV003104,STR011,PRD0054,2023-12-10,70,12,In Stock,20
INV003105,STR010,PRD0027,2023-10-31,103,7,In Stock,22
INV003106,STR013,PRD0021,2023-12-17,185,26,In Stock,7
INV003107,STR032,PRD0053,2023-09-18,87,38,In Stock,17
INV003108,STR012,PRD0053,2023-03-23,125,38,In Stock,21
INV003109,STR046,PRD0055,2023-05-24,81,40,In Stock,5
INV003110,STR028,PRD0058,2023-11-11,152,45,In Stock,29
INV003111,STR012,PRD0002,2023-11-12,3,34,Low Stock,20
INV003112,STR050,PRD0008,2023-03-31,50,8,In Stock,27
INV003113,STR014,PRD0006,2023-03-06,6,29,Low Stock,21
INV003114,STR010,PRD0011,2023-09-28,33,12,In Stock,5
INV003115,STR021,PRD0004,2023-02-24,24,5,In Stock,16
INV003116,STR020,PRD0002,2023-01-22,168,34,In Stock,7
INV003117,STR044,PRD0022,2023-11-12,51,8,In Stock,12
INV003118,STR017,PRD0044,2023-06-06,117,24,In Stock,10
INV003119,STR016,PRD0028,2023-10-08,42,27,In Stock,25
INV003120,STR002,PRD0025,2023-02-26,87,49,In Stock,20
INV003121,STR001,PRD0024,2023-05-02,140,50,In Stock,26
INV003122,STR050,PRD0019,2023-07-23,160,47,In Stock,4
INV003123,STR049,PRD0055,2023-08-04,200,40,In Stock,12
INV003124,STR038,PRD0003,2023-09-05,120,40,In Stock,16
INV003125,STR032,PRD0029,2023-06-07,114,20,In Stock,4
INV003126,STR036,PRD0040,2023-02-10,72,47,In Stock,10
INV003127,STR024,PRD0009,2023-05-08,173,42,In Stock,26
INV003128,STR020,PRD0044,2023-07-26,57,24,In Stock,28
INV003129,STR026,PRD0028,2023-01-07,68,27,In Stock,24
INV003130,STR032,PRD0036,2023-12-08,92,16,In Stock,21
INV003131,STR008,PRD0048,2023-11-18,191,20,In Stock,17
INV003132,STR001,PRD0025,2023-11-02,13,49,Low Stock,20
INV003133,STR032,PRD0027,2023-03-29,168,7,In Stock,27
INV003134,STR046,PRD0044,2023-07-26,80,24,In Stock,6
INV003135,STR029,PRD0017,2023-03-05,132,27,In Stock,28
INV003136,STR031,PRD0038,2023-05-29,76,29,In Stock,3
INV003137,STR041,PRD0042,2023-02-06,108,49,In Stock,20
INV003138,STR005,PRD0029,2023-08-16,18,20,Low Stock,12
INV003139,STR040,PRD0039,2023-11-24,197,5,In Stock,16
INV003140,STR035,PRD0049,2023-10-24,182,7,In Stock,11
INV003141,STR045,PRD0026,2023-01-02,10,14,Low Stock,6
INV003142,STR019,PRD0006,2023-03-12,136,29,In Stock,18
INV003143,STR003,PRD0059,2023-03-15,84,9,In Stock,28
INV003144,STR007,PRD0052,2023-05-05,100,11,In Stock,21
INV003145,STR002,PRD0015,2023-07-04,193,9,In Stock,7
INV003146,STR042,PRD0043,2023-12-30,81,29,In Stock,25
INV003147,STR023,PRD0043,2023-06-03,148,29,In Stock,10
INV003148,STR019,PRD0029,2023-09-05,95,20,In Stock,6
INV003149,STR003,PRD0006,2023-05-04,21,29,Low Stock,26
INV003150,STR033,PRD0020,2023-05-03,165,40,In Stock,20
INV003151,STR004,PRD0022,2023-08-21,172,8,In Stock,18
INV003152,STR010,PRD0024,2023-10-01,122,50,In Stock,14
INV003153,STR017,PRD0053,2023-07-11,40,38,In Stock,4
INV003154,STR005,PRD0024,2023-03-18,153,50,In Stock,4
INV003155,STR011,PRD0011,2023-02-23,52,12,In Stock,30
INV003156,STR002,PRD0054,2023-08-31,101,12,In Stock,13
INV003157,STR020,PRD0043,2023-03-23,87,29,In Stock,18
INV003158,STR005,PRD0021,2023-01-16,5,26,Low Stock,12
INV003159,STR042,PRD0023,2023-04-16,18,26,Low Stock,22
INV003160,STR037,PRD0032,2023-11-27,83,34,In Stock,18
INV003161,STR028,PRD0040,2023-10-19,41,47,Low Stock,13
INV003162,STR010,PRD0048,2023-06-09,28,20,In Stock,19
INV003163,STR029,PRD0048,2023-12-12,70,20,In Stock,26
INV003164,STR045,PRD0050,2023-06-09,53,34,In Stock,23
INV003165,STR050,PRD0023,2023-11-05,26,26,Low Stock,27
INV003166,STR021,PRD0022,2023-06-08,189,8,In Stock,4
INV003167,STR023,PRD0045,2023-06-19,8,46,Low Stock,16
INV003168,STR008,PRD0027,2023-04-21,129,7,In Stock,20
INV003169,STR002,PRD0041,2023-06-20,197,24,In Stock,15
INV003170,STR005,PRD0053,2023-02-14,45,38,In Stock,10
INV003171,STR002,PRD0002,2023-10-07,153,34,In Stock,8
INV003172,STR045,PRD0010,2023-01-20,15,16,Low Stock,12
INV003173,STR046,PRD0017,2023-12-04,100,27,In Stock,10
INV003174,STR043,PRD0015,2023-07-05,108,9,In Stock,6
INV003175,STR016,PRD0001,2023-06-07,120,17,In Stock,16
INV003176,STR012,PRD0032,2023-08-26,146,34,In Stock,8
INV003177,STR028,PRD0054,2023-02-27,179,12,In Stock,22
INV003178,STR011,PRD0040,2023-07-07,144,47,In Stock,19
INV003179,STR041,PRD0048,2023-07-06,96,20,In Stock,11
INV003180,STR021,PRD0036,2023-03-10,95,16,In Stock,9
INV003181,STR019,PRD0029,2023-04-25,144,20,In Stock,26
INV003182,STR034,PRD0031,2023-02-07,164,11,In Stock,27
INV003183,STR001,PRD0054,2023-11-15,146,12,In Stock,28
INV003184,STR005,PRD0039,2023-08-06,155,5,In Stock,17
INV003185,STR050,PRD0050,2023-07-06,105,34,In Stock,29
INV003186,STR008,PRD0020,2023-04-29,86,40,In Stock,8
INV003187,STR020,PRD0053,2023-12-23,22,38,Low Stock,19
INV003188,STR022,PRD0055,2023-10-29,101,40,In Stock,25
INV003189,STR020,PRD0039,2023-08-23,133,5,In Stock,15
INV003190,STR035,PRD0009,2023-03-05,174,42,In Stock,17
INV003191,STR004,PRD0016,2023-04-28,41,11,In Stock,23
INV003192,STR041,PRD0029,2023-07-12,88,20,In Stock,22
INV003193,STR016,PRD0008,2023-02-02,118,8,In Stock,12
INV003194,STR006,PRD0012,2023-06-17,166,10,In Stock,28
INV003195,STR004,PRD0048,2023-06-15,139,20,In Stock,11
INV003196,STR022,PRD0050,2023-06-23,10,34,Low Stock,17
INV003197,STR042,PRD0022,2023-11-29,170,8,In Stock,27
INV003198,STR031,PRD0005,2023-01-18,153,18,In Stock,17
INV003199,STR011,PRD0059,2023-05-03,1,9,Low Stock,25
INV003200,STR024,PRD0057,2023-10-23,127,15,In Stock,10
INV003201,STR023,PRD0035,2023-09-28,40,39,In Stock,3
INV003202,STR024,PRD0032,2023-10-25,1,34,Low Stock,28
INV003203,STR010,PRD0007,2023-11-01,32,40,Low Stock,8
INV003204,STR015,PRD0040,2023-11-26,75,47,In Stock,26
INV003205,STR046,PRD0047,2023-02-16,32,47,Low Stock,18
INV003206,STR039,PRD0060,2023-08-27,86,39,In Stock,9
INV003207,STR041,PRD0023,2023-02-01,132,26,In Stock,3
INV003208,STR046,PRD0016,2023-01-16,135,11,In Stock,11
INV003209,STR028,PRD0036,2023-11-26,95,16,In Stock,16
INV003210,STR042,PRD0055,2023-05-06,178,40,In Stock,6
INV003211,STR037,PRD0019,2023-05-08,169,47,In Stock,11
INV003212,STR048,PRD0013,2023-05-12,32,50,Low Stock,28
INV003213,STR045,PRD0045,2023-12-27,103,46,In Stock,28
INV003214,STR039,PRD0003,2023-12-15,104,40,In Stock,22
INV003215,STR010,PRD0058,2023-04-18,48,45,In Stock,14
INV003216,STR010,PRD0012,2023-07-09,178,10,In Stock,12
INV003217,STR041,PRD0038,2023-05-15,148,29,In Stock,25
INV003218,STR031,PRD0024,2023-03-21,116,50,In Stock,11
