return_id,order_id,return_date,reason,status,refund_amount,resolution_type
RET01038,ORD029094,2022-07-03,Changed mind,Pending,4686.75,Exchange
RET01039,ORD038158,2023-01-07,Changed mind,Approved,7755.7,Exchange
RET01040,ORD036782,2022-09-18,Wrong item delivered,Pending,3977.47,Store Credit
RET01041,ORD042539,2023-01-17,Defective product,Pending,3995.35,Exchange
RET01042,ORD041910,2023-03-19,Damaged packaging,Rejected,5357.31,Store Credit
RET01043,ORD020252,2023-05-19,Wrong item delivered,Approved,373595.63,Store Credit
RET01044,ORD020600,2023-04-06,Size not fitting,Rejected,177.97,Refund
RET01045,ORD024981,2022-12-30,Better price elsewhere,Approved,2535.37,Refund
RET01046,ORD033218,2022-11-03,Better price elsewhere,Pending,14149.52,Store Credit
RET01047,ORD047036,2023-08-27,Late delivery,Pending,5743.23,Store Credit
RET01048,ORD006817,2022-03-15,Better price elsewhere,Pending,17541.64,Exchange
RET01049,ORD029730,2023-10-25,Wrong item delivered,Approved,14282.66,Refund
RET01050,ORD005749,2023-11-30,Late delivery,Approved,2267.4,Exchange
RET01051,ORD043424,2023-11-03,Changed mind,Approved,81417.91,Refund
RET01052,ORD032851,2023-12-18,Wrong item delivered,Approved,8028.52,Refund
RET01053,ORD036811,2023-11-04,Late delivery,Approved,9315.04,Exchange
RET01054,ORD004622,2022-05-23,Size not fitting,Approved,8258.77,Exchange
RET01055,ORD035739,2023-06-20,Wrong item delivered,Approved,14642.15,Refund
RET01056,ORD017857,2023-04-03,Size not fitting,Rejected,9572.68,Refund
RET01057,ORD032835,2023-11-13,Late delivery,Approved,12763.16,Exchange
RET01058,ORD030710,2023-02-28,Late delivery,Pending,66.17,Exchange
RET01059,ORD019235,2023-01-06,Changed mind,Approved,61572.29,Exchange
RET01060,ORD048786,2023-11-18,Size not fitting,Approved,2934.92,Exchange
RET01061,ORD000723,2023-01-08,Late delivery,Approved,614.45,Exchange
RET01062,ORD014998,2023-03-31,Size not fitting,Approved,2128.71,Store Credit
RET01063,ORD012298,2022-09-25,Damaged packaging,Approved,13404.34,Refund
RET01064,ORD009158,2022-05-03,Defective product,Approved,7379.32,Refund
RET01065,ORD025802,2023-04-01,Size not fitting,Approved,17384.19,Exchange
RET01066,ORD006513,2022-07-14,Damaged packaging,Approved,7833.07,Refund
RET01067,ORD044998,2022-09-08,Damaged packaging,Approved,168040.95,Refund
RET01068,ORD043272,2023-11-30,Size not fitting,Approved,28646.8,Store Credit
RET01069,ORD045498,2022-01-31,Better price elsewhere,Rejected,7027.68,Refund
RET01070,ORD011342,2022-06-06,Size not fitting,Approved,29626.89,Refund
RET01071,ORD027090,2022-04-08,Late delivery,Pending,10526.29,Refund
RET01072,ORD024583,2024-01-13,Late delivery,Pending,8782.81,Exchange
RET01073,ORD005797,2023-01-28,Size not fitting,Pending,11637.27,Store Credit
RET01074,ORD026018,2022-10-18,Damaged packaging,Rejected,30922.57,Refund
RET01075,ORD010050,2022-05-12,Better price elsewhere,Rejected,1635.96,Store Credit
RET01076,ORD045961,2022-05-11,Late delivery,Pending,3337.26,Store Credit
RET01077,ORD049873,2023-05-26,Defective product,Rejected,6545.68,Exchange
RET01078,ORD021547,2023-03-14,Wrong item delivered,Pending,152599.48,Store Credit
RET01079,ORD001424,2023-03-30,Damaged packaging,Approved,1144.92,Store Credit
RET01080,ORD031074,2023-09-22,Defective product,Pending,354.12,Store Credit
RET01081,ORD049458,2023-08-21,Damaged packaging,Approved,47159.73,Store Credit
RET01082,ORD009316,2023-06-28,Late delivery,Approved,15834.62,Refund
RET01083,ORD018576,2022-07-15,Changed mind,Rejected,4365.72,Exchange
RET01084,ORD000091,2023-09-10,Better price elsewhere,Approved,17524.77,Store Credit
RET01085,ORD020592,2023-08-11,Wrong item delivered,Approved,1802.39,Refund
RET01086,ORD019524,2022-03-23,Damaged packaging,Rejected,1474.0,Exchange
RET01087,ORD039041,2024-01-01,Wrong item delivered,Pending,5855.16,Refund
RET01088,ORD027552,2022-01-11,Late delivery,Approved,48798.96,Refund
RET01089,ORD008946,2023-09-13,Defective product,Pending,1688.89,Refund
RET01090,ORD009616,2023-12-26,Defective product,Approved,4402.9,Refund
RET01091,ORD029361,2024-01-03,Late delivery,Approved,6251.69,Refund
RET01092,ORD001924,2023-06-20,Wrong item delivered,Pending,104582.68,Exchange
RET01093,ORD033063,2023-01-20,Wrong item delivered,Rejected,17684.39,Exchange
RET01094,ORD042849,2023-04-02,Size not fitting,Approved,13189.74,Store Credit
RET01095,ORD041763,2022-06-03,Damaged packaging,Approved,4521.37,Exchange
RET01096,ORD007342,2022-09-09,Damaged packaging,Approved,24430.22,Exchange
RET01097,ORD023073,2023-09-10,Wrong item delivered,Rejected,3478.77,Refund
RET01098,ORD042007,2023-07-06,Late delivery,Rejected,1738.73,Refund
RET01099,ORD016048,2022-05-28,Size not fitting,Pending,35971.7,Refund
RET01100,ORD011322,2022-05-03,Damaged packaging,Pending,38872.48,Store Credit
RET01101,ORD043962,2023-07-09,Better price elsewhere,Pending,811.64,Store Credit
RET01102,ORD029554,2022-06-15,Size not fitting,Rejected,5047.43,Store Credit
RET01103,ORD022911,2023-01-08,Defective product,Pending,3161.07,Refund
RET01104,ORD037145,2022-11-11,Changed mind,Approved,20548.48,Refund
RET01105,ORD048905,2023-02-12,Late delivery,Pending,9082.37,Refund
RET01106,ORD001355,2023-09-14,Better price elsewhere,Rejected,44909.65,Refund
RET01107,ORD012705,2023-01-24,Size not fitting,Approved,28389.43,Refund
RET01108,ORD017792,2023-03-01,Wrong item delivered,Approved,16449.16,Refund
RET01109,ORD047305,2022-03-23,Late delivery,Rejected,5654.07,Refund
RET01110,ORD000935,2022-09-18,Size not fitting,Rejected,6591.16,Store Credit
RET01111,ORD017757,2023-07-23,Late delivery,Approved,10439.35,Refund
RET01112,ORD041723,2022-02-08,Late delivery,Pending,3064.21,Store Credit
RET01113,ORD000930,2023-02-22,Wrong item delivered,Approved,9521.63,Store Credit
RET01114,ORD017865,2022-02-23,Late delivery,Approved,8658.19,Exchange
RET01115,ORD035472,2023-08-08,Wrong item delivered,Approved,10996.91,Store Credit
RET01116,ORD024542,2023-06-20,Damaged packaging,Approved,30889.13,Store Credit
RET01117,ORD019441,2023-11-12,Size not fitting,Pending,9336.25,Refund
RET01118,ORD006841,2022-12-13,Late delivery,Rejected,3759.01,Exchange
RET01119,ORD024405,2022-07-17,Defective product,Approved,5101.51,Exchange
RET01120,ORD043089,2022-06-14,Wrong item delivered,Rejected,10192.6,Refund
RET01121,ORD003552,2023-09-16,Size not fitting,Approved,60.31,Exchange
RET01122,ORD048645,2022-11-13,Changed mind,Approved,1281.0,Store Credit
RET01123,ORD017195,2023-04-17,Late delivery,Rejected,10437.31,Exchange
RET01124,ORD033726,2022-12-16,Defective product,Approved,1643.57,Refund
RET01125,ORD042384,2023-09-14,Late delivery,Approved,2090.04,Refund
RET01126,ORD017541,2022-08-27,Wrong item delivered,Pending,826.46,Store Credit
RET01127,ORD031861,2023-10-19,Better price elsewhere,Pending,4575.3,Refund
RET01128,ORD041914,2022-11-22,Better price elsewhere,Pending,27758.42,Refund
RET01129,ORD032208,2022-06-29,Defective product,Pending,3936.04,Exchange
RET01130,ORD029887,2022-10-02,Late delivery,Rejected,5365.18,Exchange
RET01131,ORD043549,2023-05-18,Defective product,Rejected,17005.61,Refund
RET01132,ORD019136,2023-04-28,Better price elsewhere,Approved,8533.64,Refund
RET01133,ORD007100,2023-06-17,Defective product,Approved,8389.08,Store Credit
RET01134,ORD016199,2022-09-03,Better price elsewhere,Approved,151967.48,Refund
RET01135,ORD037176,2023-12-18,Damaged packaging,Rejected,33229.5,Refund
RET01136,ORD031324,2022-10-04,Wrong item delivered,Approved,782.4,Refund
RET01137,ORD040468,2022-07-28,Better price elsewhere,Approved,1158.21,Exchange
RET01138,ORD032675,2022-10-14,Size not fitting,Approved,444.54,Store Credit
RET01139,ORD002374,2023-05-09,Wrong item delivered,Approved,6143.69,Store Credit
RET01140,ORD005235,2023-12-07,Damaged packaging,Approved,5848.26,Refund
RET01141,ORD006467,2023-12-17,Better price elsewhere,Approved,16893.18,Store Credit
RET01142,ORD017344,2022-12-14,Better price elsewhere,Pending,4565.39,Exchange
RET01143,ORD000149,2022-07-19,Size not fitting,Approved,4977.85,Store Credit
RET01144,ORD002753,2023-10-27,Better price elsewhere,Approved,2874.33,Store Credit
RET01145,ORD036735,2023-08-02,Late delivery,Approved,2492.76,Store Credit
RET01146,ORD012349,2023-02-06,Wrong item delivered,Approved,46222.97,Refund
RET01147,ORD021978,2023-06-15,Damaged packaging,Approved,10307.65,Refund
RET01148,ORD000141,2022-02-28,Late delivery,Rejected,49424.83,Exchange
RET01149,ORD026055,2022-02-03,Damaged packaging,Approved,16069.75,Store Credit
RET01150,ORD011016,2023-02-05,Wrong item delivered,Approved,273580.14,Exchange
RET01151,ORD002844,2022-02-21,Defective product,Rejected,4025.97,Exchange
RET01152,ORD048807,2023-07-14,Late delivery,Approved,33827.85,Refund
RET01153,ORD036424,2023-08-08,Late delivery,Approved,14267.67,Store Credit
RET01154,ORD000337,2023-11-24,Late delivery,Approved,5010.17,Store Credit
RET01155,ORD011802,2022-06-14,Better price elsewhere,Pending,15526.8,Refund
RET01156,ORD027877,2023-06-04,Better price elsewhere,Approved,11453.97,Refund
RET01157,ORD011409,2023-05-02,Better price elsewhere,Pending,650.94,Exchange
RET01158,ORD003312,2023-07-24,Late delivery,Approved,6344.83,Store Credit
RET01159,ORD030535,2023-07-12,Damaged packaging,Rejected,4399.9,Store Credit
RET01160,ORD025431,2023-11-26,Defective product,Approved,631.59,Exchange
RET01161,ORD013244,2022-04-20,Late delivery,Rejected,3346.15,Exchange
RET01162,ORD032266,2022-01-13,Defective product,Rejected,48372.87,Refund
RET01163,ORD000904,2022-02-10,Late delivery,Rejected,697.62,Exchange
RET01164,ORD024677,2022-08-09,Defective product,Pending,7136.82,Store Credit
RET01165,ORD018419,2022-04-30,Late delivery,Approved,3785.23,Exchange
RET01166,ORD017765,2022-09-26,Defective product,Approved,22372.8,Exchange
RET01167,ORD007187,2022-07-01,Damaged packaging,Approved,16688.24,Store Credit
RET01168,ORD027853,2023-03-01,Damaged packaging,Approved,28562.55,Store Credit
RET01169,ORD000828,2022-07-12,Damaged packaging,Pending,176040.11,Store Credit
RET01170,ORD020904,2023-10-17,Size not fitting,Approved,123.84,Refund
RET01171,ORD001345,2023-01-21,Wrong item delivered,Approved,42585.02,Refund
RET01172,ORD013166,2022-09-12,Late delivery,Approved,9727.62,Store Credit
RET01173,ORD041474,2023-04-13,Size not fitting,Rejected,14513.6,Store Credit
RET01174,ORD025817,2024-01-16,Better price elsewhere,Pending,3982.64,Refund
RET01175,ORD011130,2022-12-31,Changed mind,Approved,3519.56,Exchange
RET01176,ORD033836,2022-01-30,Defective product,Pending,7396.84,Refund
RET01177,ORD032131,2023-02-18,Changed mind,Approved,4828.54,Exchange
RET01178,ORD029258,2022-06-19,Defective product,Rejected,18385.5,Exchange
RET01179,ORD013479,2022-12-26,Wrong item delivered,Approved,77724.52,Exchange
RET01180,ORD007198,2024-01-09,Wrong item delivered,Approved,31762.17,Store Credit
RET01181,ORD031055,2022-12-24,Better price elsewhere,Approved,13330.97,Refund
RET01182,ORD049438,2022-03-04,Wrong item delivered,Approved,36640.1,Store Credit
RET01183,ORD006532,2023-02-07,Defective product,Approved,82429.4,Store Credit
RET01184,ORD033652,2023-05-19,Late delivery,Rejected,41432.22,Exchange
RET01185,ORD005779,2022-12-30,Damaged packaging,Approved,6449.15,Store Credit
RET01186,ORD000754,2023-08-19,Changed mind,Approved,6194.0,Store Credit
RET01187,ORD021578,2023-07-16,Defective product,Pending,4481.37,Exchange
RET01188,ORD029021,2023-12-29,Better price elsewhere,Pending,8836.84,Exchange
RET01189,ORD046178,2022-04-24,Damaged packaging,Approved,2625.96,Refund
RET01190,ORD002768,2022-02-11,Better price elsewhere,Approved,4454.98,Exchange
RET01191,ORD036648,2023-10-28,Wrong item delivered,Approved,68857.4,Refund
RET01192,ORD017276,2022-11-26,Changed mind,Approved,10498.8,Store Credit
RET01193,ORD022678,2023-12-07,Defective product,Approved,11346.33,Refund
RET01194,ORD038455,2023-08-30,Better price elsewhere,Pending,32039.67,Exchange
RET01195,ORD037330,2023-07-22,Damaged packaging,Approved,27890.6,Store Credit
RET01196,ORD013841,2023-01-11,Better price elsewhere,Approved,38197.29,Refund
RET01197,ORD005323,2022-03-28,Late delivery,Rejected,412.97,Store Credit
RET01198,ORD027480,2023-10-18,Size not fitting,Approved,77045.1,Refund
RET01199,ORD031796,2023-11-28,Size not fitting,Pending,8268.62,Exchange
RET01200,ORD031938,2023-02-19,Better price elsewhere,Approved,2251.43,Exchange
RET01201,ORD024273,2023-12-26,Better price elsewhere,Pending,48992.27,Store Credit
RET01202,ORD048483,2023-02-22,Damaged packaging,Rejected,29754.85,Store Credit
RET01203,ORD002810,2023-02-09,Defective product,Pending,52400.36,Refund
RET01204,ORD021173,2023-12-11,Size not fitting,Rejected,2264.36,Refund
RET01205,ORD021266,2023-08-14,Defective product,Rejected,4077.81,Refund
RET01206,ORD008310,2023-05-06,Defective product,Approved,1978.33,Exchange
RET01207,ORD018868,2023-08-18,Damaged packaging,Rejected,6849.17,Refund
RET01208,ORD001499,2023-08-24,Better price elsewhere,Rejected,21803.65,Refund
RET01209,ORD032729,2022-06-03,Changed mind,Approved,11811.27,Refund
RET01210,ORD042144,2022-02-22,Late delivery,Pending,442.32,Store Credit
RET01211,ORD036959,2023-12-15,Late delivery,Approved,25927.28,Refund
RET01212,ORD010241,2023-01-31,Late delivery,Approved,22326.16,Store Credit
RET01213,ORD021609,2022-05-26,Damaged packaging,Approved,39986.4,Store Credit
RET01214,ORD040621,2022-09-08,Better price elsewhere,Approved,86903.85,Exchange
RET01215,ORD007431,2022-06-07,Defective product,Pending,1382.91,Exchange
RET01216,ORD045833,2023-07-08,Wrong item delivered,Pending,8256.86,Store Credit
RET01217,ORD036921,2023-04-02,Late delivery,Rejected,15516.1,Store Credit
RET01218,ORD046642,2022-02-14,Size not fitting,Approved,6207.17,Store Credit
RET01219,ORD015945,2023-05-29,Defective product,Rejected,10648.17,Exchange
RET01220,ORD032338,2023-01-04,Late delivery,Approved,143770.51,Refund
RET01221,ORD046916,2023-03-09,Size not fitting,Pending,16806.87,Store Credit
RET01222,ORD003450,2022-03-04,Better price elsewhere,Rejected,1511.19,Exchange
RET01223,ORD017573,2023-02-05,Damaged packaging,Rejected,21208.96,Store Credit
RET01224,ORD022318,2023-06-23,Late delivery,Approved,669.02,Store Credit
RET01225,ORD000258,2023-01-05,Better price elsewhere,Pending,26369.11,Store Credit
RET01226,ORD016783,2022-05-01,Size not fitting,Approved,31118.13,Refund
RET01227,ORD026662,2023-04-17,Changed mind,Approved,4780.96,Store Credit
RET01228,ORD002587,2022-05-01,Changed mind,Pending,24839.26,Refund
RET01229,ORD028937,2022-09-29,Changed mind,Pending,11235.0,Store Credit
RET01230,ORD044935,2023-06-16,Wrong item delivered,Rejected,7879.22,Store Credit
RET01231,ORD044175,2022-06-28,Better price elsewhere,Pending,4300.65,Store Credit
RET01232,ORD032459,2023-06-26,Late delivery,Approved,3020.53,Store Credit
RET01233,ORD008045,2022-10-13,Wrong item delivered,Pending,6563.29,Exchange
RET01234,ORD027931,2022-10-12,Defective product,Rejected,5355.21,Exchange
RET01235,ORD021203,2023-11-12,Defective product,Approved,24681.28,Store Credit
RET01236,ORD007526,2023-06-20,Size not fitting,Rejected,17285.5,Refund
RET01237,ORD030897,2023-10-13,Damaged packaging,Pending,2089.79,Exchange
RET01238,ORD032260,2023-02-24,Late delivery,Approved,492.71,Refund
RET01239,ORD045345,2023-07-13,Damaged packaging,Approved,2681.07,Refund
RET01240,ORD041493,2023-10-18,Damaged packaging,Pending,448.51,Exchange
RET01241,ORD049961,2023-03-08,Changed mind,Rejected,33.78,Exchange
RET01242,ORD000849,2022-04-19,Defective product,Rejected,143.89,Refund
RET01243,ORD043236,2022-02-26,Size not fitting,Approved,6054.99,Store Credit
RET01244,ORD043999,2023-03-31,Defective product,Pending,2573.89,Refund
RET01245,ORD034858,2022-02-20,Changed mind,Approved,13118.69,Refund
RET01246,ORD038645,2023-10-25,Late delivery,Pending,4490.72,Refund
RET01247,ORD041545,2023-07-13,Late delivery,Pending,10876.07,Refund
RET01248,ORD011046,2022-08-12,Better price elsewhere,Approved,190.23,Store Credit
RET01249,ORD043918,2023-08-01,Defective product,Rejected,3064.12,Refund
RET01250,ORD034103,2023-07-06,Defective product,Pending,495.31,Exchange
RET01251,ORD008497,2023-04-06,Changed mind,Approved,3463.93,Exchange
RET01252,ORD041737,2022-07-26,Changed mind,Approved,98180.62,Exchange
RET01253,ORD012368,2022-03-25,Late delivery,Approved,1863.32,Store Credit
RET01254,ORD013531,2023-08-25,Late delivery,Rejected,2013.96,Exchange
RET01255,ORD023023,2023-10-31,Defective product,Pending,82379.61,Store Credit
RET01256,ORD035037,2023-06-12,Wrong item delivered,Approved,12830.85,Exchange
RET01257,ORD023214,2022-10-03,Defective product,Pending,32040.02,Store Credit
RET01258,ORD003809,2022-03-20,Changed mind,Approved,1536.97,Store Credit
RET01259,ORD025201,2023-08-24,Size not fitting,Approved,11326.66,Refund
RET01260,ORD038317,2023-06-25,Damaged packaging,Approved,10291.51,Exchange
RET01261,ORD035803,2022-06-09,Defective product,Pending,9434.83,Store Credit
RET01262,ORD025079,2022-09-09,Late delivery,Rejected,393.5,Exchange
RET01263,ORD009286,2023-12-31,Changed mind,Approved,2787.28,Refund
RET01264,ORD026077,2023-10-29,Damaged packaging,Approved,42568.19,Exchange
RET01265,ORD021668,2022-08-20,Defective product,Approved,5810.83,Exchange
RET01266,ORD001483,2024-01-08,Defective product,Rejected,1457.44,Exchange
RET01267,ORD030717,2023-08-19,Better price elsewhere,Pending,42620.67,Exchange
RET01268,ORD025161,2023-02-01,Late delivery,Approved,1310.87,Exchange
RET01269,ORD024532,2023-06-28,Damaged packaging,Pending,47462.29,Exchange
RET01270,ORD009535,2022-07-14,Size not fitting,Approved,6726.55,Store Credit
RET01271,ORD006823,2023-11-09,Defective product,Pending,43198.62,Refund
RET01272,ORD020168,2022-08-24,Size not fitting,Approved,8044.92,Exchange
RET01273,ORD009693,2023-10-11,Defective product,Rejected,8804.83,Refund
RET01274,ORD012173,2023-05-06,Late delivery,Approved,250699.18,Refund
RET01275,ORD041517,2022-07-21,Late delivery,Approved,12430.65,Store Credit
RET01276,ORD008168,2023-04-18,Wrong item delivered,Approved,1215.3,Store Credit
RET01277,ORD049087,2023-02-02,Defective product,Approved,6946.97,Store Credit
RET01278,ORD007161,2023-11-15,Size not fitting,Pending,2683.94,Exchange
RET01279,ORD032852,2023-02-20,Wrong item delivered,Approved,3922.48,Store Credit
RET01280,ORD013009,2023-02-17,Changed mind,Rejected,12910.92,Refund
